date,airport_code,flights_count
2023-01-31,HND,182
2023-01-31,KIX,78
2023-01-31,FUK,48
2023-01-31,CTS,16
2023-02-01,NRT,174
2023-02-01,HND,178
2023-02-01,KIX,86
2023-02-01,FUK,47
2023-02-01,CTS,19
2023-02-02,NRT,176
2023-02-02,HND,184
2023-02-02,KIX,83
2023-02-02,FUK,50
2023-02-02,CTS,19
2023-02-03,NRT,180
2023-02-03,HND,178
2023-02-03,KIX,80
2023-02-03,FUK,51
2023-02-03,CTS,16
2023-02-04,NRT,215
2023-02-04,HND,171
2023-02-04,KIX,91
2023-02-04,FUK,55
2023-02-04,CTS,19
2023-02-05,NRT,203
2023-02-05,HND,179
2023-02-05,KIX,86
2023-02-05,FUK,53
2023-02-05,CTS,17
2023-02-06,NRT,205
2023-02-06,HND,165
2023-02-06,KIX,83
2023-02-06,FUK,51
2023-02-06,CTS,16
2023-02-07,NRT,174
2023-02-07,HND,187
2023-02-07,KIX,89
2023-02-07,FUK,51
2023-02-07,CTS,18
2023-02-08,NRT,189
2023-02-08,HND,184
2023-02-08,KIX,89
2023-02-08,FUK,54
2023-02-08,CTS,17
2023-02-09,NRT,203
2023-02-09,HND,187
2023-02-09,KIX,81
2023-02-09,FUK,54
2023-02-09,CTS,16
2023-02-10,NRT,188
2023-02-10,HND,188
2023-02-10,KIX,88
2023-02-10,FUK,53
2023-02-10,CTS,18
2023-02-11,NRT,201
2023-02-11,HND,175
2023-02-11,KIX,96
2023-02-11,FUK,52
2023-02-11,CTS,21
2023-02-12,NRT,206
2023-02-12,HND,198
2023-02-12,KIX,92
2023-02-12,FUK,58
2023-02-12,CTS,21
2023-02-13,NRT,185
2023-02-13,HND,174
2023-02-13,KIX,91
2023-02-13,FUK,55
2023-02-13,CTS,17
2023-02-14,NRT,177
2023-02-14,HND,180
2023-02-14,KIX,79
2023-02-14,FUK,54
2023-02-14,CTS,18
2023-02-15,NRT,184
2023-02-15,HND,169
2023-02-15,KIX,82
2023-02-15,FUK,50
2023-02-15,CTS,18
2023-02-16,NRT,209
2023-02-16,HND,185
2023-02-16,KIX,91
2023-02-16,FUK,54
2023-02-16,CTS,20
2023-02-17,NRT,216
2023-02-17,HND,162
2023-02-17,KIX,78
2023-02-17,FUK,55
2023-02-17,CTS,16
2023-02-18,NRT,233
2023-02-18,HND,201
2023-02-18,KIX,100
2023-02-18,FUK,58
2023-02-18,CTS,18
2023-02-19,NRT,209
2023-02-19,HND,181
2023-02-19,KIX,102
2023-02-19,FUK,57
2023-02-19,CTS,22
2023-02-20,NRT,193
2023-02-20,HND,184
2023-02-20,KIX,88
2023-02-20,FUK,54
2023-02-20,CTS,17
2023-02-21,NRT,194
2023-02-21,HND,174
2023-02-21,KIX,94
2023-02-21,FUK,57
2023-02-21,CTS,18
2023-02-22,NRT,210
2023-02-22,HND,163
2023-02-22,KIX,91
2023-02-22,FUK,53
2023-02-22,CTS,17
2023-02-23,NRT,197
2023-02-23,HND,186
2023-02-23,KIX,85
2023-02-23,FUK,53
2023-02-23,CTS,20
2023-02-24,NRT,216
2023-02-24,HND,189
2023-02-24,KIX,96
2023-02-24,FUK,52
2023-02-24,CTS,20
2023-02-25,NRT,219
2023-02-25,HND,192
2023-02-25,KIX,94
2023-02-25,FUK,57
2023-02-25,CTS,19
2023-02-26,NRT,220
2023-02-26,HND,186
2023-02-26,KIX,102
2023-02-26,FUK,59
2023-02-26,CTS,19
2023-02-27,NRT,196
2023-02-27,HND,172
2023-02-27,KIX,88
2023-02-27,FUK,55
2023-02-27,CTS,20
2023-02-28,NRT,211
2023-02-28,HND,167
2023-02-28,KIX,85
2023-02-28,FUK,49
2023-02-28,CTS,20
2023-03-01,NRT,214
2023-03-01,HND,163
2023-03-01,KIX,92
2023-03-01,FUK,53
2023-03-01,CTS,20
2023-03-02,NRT,205
2023-03-02,HND,175
2023-03-02,KIX,93
2023-03-02,FUK,51
2023-03-02,CTS,18
2023-03-03,NRT,211
2023-03-03,HND,197
2023-03-03,KIX,86
2023-03-03,FUK,52
2023-03-03,CTS,20
2023-03-04,NRT,224
2023-03-04,HND,182
2023-03-04,KIX,97
2023-03-04,FUK,65
2023-03-04,CTS,22
2023-03-05,NRT,211
2023-03-05,HND,211
2023-03-05,KIX,96
2023-03-05,FUK,60
2023-03-05,CTS,20
2023-03-06,NRT,205
2023-03-06,HND,173
2023-03-06,KIX,81
2023-03-06,FUK,51
2023-03-06,CTS,18
2023-03-07,NRT,210
2023-03-07,HND,179
2023-03-07,KIX,91
2023-03-07,FUK,57
2023-03-07,CTS,20
2023-03-08,NRT,222
2023-03-08,HND,196
2023-03-08,KIX,87
2023-03-08,FUK,58
2023-03-08,CTS,21
2023-03-09,NRT,199
2023-03-09,HND,194
2023-03-09,KIX,89
2023-03-09,FUK,57
2023-03-09,CTS,19
2023-03-10,NRT,202
2023-03-10,HND,170
2023-03-10,KIX,86
2023-03-10,FUK,58
2023-03-10,CTS,20
2023-03-11,NRT,206
2023-03-11,HND,219
2023-03-11,KIX,105
2023-03-11,FUK,57
2023-03-11,CTS,20
2023-03-12,NRT,245
2023-03-12,HND,223
2023-03-12,KIX,99
2023-03-12,FUK,56
2023-03-12,CTS,21
2023-03-13,NRT,220
2023-03-13,HND,194
2023-03-13,KIX,98
2023-03-13,FUK,59
2023-03-13,CTS,18
2023-03-14,NRT,215
2023-03-14,HND,203
2023-03-14,KIX,84
2023-03-14,FUK,58
2023-03-14,CTS,19
2023-03-15,NRT,211
2023-03-15,HND,175
2023-03-15,KIX,84
2023-03-15,FUK,55
2023-03-15,CTS,18
2023-03-16,NRT,217
2023-03-16,HND,202
2023-03-16,KIX,86
2023-03-16,FUK,53
2023-03-16,CTS,20
2023-03-17,NRT,203
2023-03-17,HND,182
2023-03-17,KIX,84
2023-03-17,FUK,53
2023-03-17,CTS,21
2023-03-18,NRT,214
2023-03-18,HND,215
2023-03-18,KIX,107
2023-03-18,FUK,59
2023-03-18,CTS,22
2023-03-19,NRT,237
2023-03-19,HND,226
2023-03-19,KIX,98
2023-03-19,FUK,64
2023-03-19,CTS,21
2023-03-20,NRT,203
2023-03-20,HND,202
2023-03-20,KIX,95
2023-03-20,FUK,54
2023-03-20,CTS,21
2023-03-21,NRT,204
2023-03-21,HND,198
2023-03-21,KIX,88
2023-03-21,FUK,60
2023-03-21,CTS,20
2023-03-22,NRT,207
2023-03-22,HND,206
2023-03-22,KIX,99
2023-03-22,FUK,61
2023-03-22,CTS,19
2023-03-23,NRT,228
2023-03-23,HND,190
2023-03-23,KIX,89
2023-03-23,FUK,62
2023-03-23,CTS,19
2023-03-24,NRT,222
2023-03-24,HND,200
2023-03-24,KIX,95
2023-03-24,FUK,58
2023-03-24,CTS,20
2023-03-25,NRT,230
2023-03-25,HND,199
2023-03-25,KIX,98
2023-03-25,FUK,64
2023-03-25,CTS,20
2023-03-26,NRT,219
2023-03-26,HND,213
2023-03-26,KIX,103
2023-03-26,FUK,64
2023-03-26,CTS,20
2023-03-27,NRT,210
2023-03-27,HND,200
2023-03-27,KIX,88
2023-03-27,FUK,63
2023-03-27,CTS,21
2023-03-28,NRT,233
2023-03-28,HND,177
2023-03-28,KIX,99
2023-03-28,FUK,54
2023-03-28,CTS,20
2023-03-29,NRT,219
2023-03-29,HND,184
2023-03-29,KIX,91
2023-03-29,FUK,55
2023-03-29,CTS,18
2023-03-30,NRT,226
2023-03-30,HND,195
2023-03-30,KIX,87
2023-03-30,FUK,59
2023-03-30,CTS,21
2023-03-31,NRT,222
2023-03-31,HND,210
2023-03-31,KIX,100
2023-03-31,FUK,53
2023-03-31,CTS,21
2023-04-01,NRT,261
2023-04-01,HND,227
2023-04-01,KIX,132
2023-04-01,FUK,77
2023-04-01,CTS,27
2023-04-02,NRT,282
2023-04-02,HND,245
2023-04-02,KIX,110
2023-04-02,FUK,70
2023-04-02,CTS,23
2023-04-03,NRT,274
2023-04-03,HND,241
2023-04-03,KIX,112
2023-04-03,FUK,69
2023-04-03,CTS,24
2023-04-04,NRT,273
2023-04-04,HND,227
2023-04-04,KIX,103
2023-04-04,FUK,64
2023-04-04,CTS,25
2023-04-05,NRT,239
2023-04-05,HND,241
2023-04-05,KIX,107
2023-04-05,FUK,70
2023-04-05,CTS,26
2023-04-06,NRT,242
2023-04-06,HND,247
2023-04-06,KIX,115
2023-04-06,FUK,72
2023-04-06,CTS,22
2023-04-07,NRT,249
2023-04-07,HND,250
2023-04-07,KIX,101
2023-04-07,FUK,71
2023-04-07,CTS,25
2023-04-08,NRT,273
2023-04-08,HND,271
2023-04-08,KIX,116
2023-04-08,FUK,75
2023-04-08,CTS,24
2023-04-09,NRT,296
2023-04-09,HND,256
2023-04-09,KIX,114
2023-04-09,FUK,78
2023-04-09,CTS,26
2023-04-10,NRT,279
2023-04-10,HND,248
2023-04-10,KIX,114
2023-04-10,FUK,69
2023-04-10,CTS,21
2023-04-11,NRT,276
2023-04-11,HND,235
2023-04-11,KIX,122
2023-04-11,FUK,62
2023-04-11,CTS,22
2023-04-12,NRT,249
2023-04-12,HND,221
2023-04-12,KIX,108
2023-04-12,FUK,72
2023-04-12,CTS,26
2023-04-13,NRT,269
2023-04-13,HND,243
2023-04-13,KIX,102
2023-04-13,FUK,69
2023-04-13,CTS,25
2023-04-14,NRT,286
2023-04-14,HND,228
2023-04-14,KIX,113
2023-04-14,FUK,71
2023-04-14,CTS,22
2023-04-15,NRT,285
2023-04-15,HND,279
2023-04-15,KIX,122
2023-04-15,FUK,80
2023-04-15,CTS,26
2023-04-16,NRT,266
2023-04-16,HND,276
2023-04-16,KIX,128
2023-04-16,FUK,76
2023-04-16,CTS,26
2023-04-17,NRT,242
2023-04-17,HND,226
2023-04-17,KIX,116
2023-04-17,FUK,65
2023-04-17,CTS,26
2023-04-18,NRT,279
2023-04-18,HND,253
2023-04-18,KIX,105
2023-04-18,FUK,63
2023-04-18,CTS,25
2023-04-19,NRT,253
2023-04-19,HND,213
2023-04-19,KIX,121
2023-04-19,FUK,74
2023-04-19,CTS,23
2023-04-20,NRT,282
2023-04-20,HND,255
2023-04-20,KIX,113
2023-04-20,FUK,65
2023-04-20,CTS,26
2023-04-21,NRT,265
2023-04-21,HND,240
2023-04-21,KIX,105
2023-04-21,FUK,68
2023-04-21,CTS,26
2023-04-22,NRT,303
2023-04-22,HND,285
2023-04-22,KIX,122
2023-04-22,FUK,84
2023-04-22,CTS,27
2023-04-23,NRT,266
2023-04-23,HND,238
2023-04-23,KIX,121
2023-04-23,FUK,70
2023-04-23,CTS,25
2023-04-24,NRT,245
2023-04-24,HND,244
2023-04-24,KIX,121
2023-04-24,FUK,71
2023-04-24,CTS,25
2023-04-25,NRT,253
2023-04-25,HND,227
2023-04-25,KIX,110
2023-04-25,FUK,68
2023-04-25,CTS,27
2023-04-26,NRT,272
2023-04-26,HND,244
2023-04-26,KIX,118
2023-04-26,FUK,70
2023-04-26,CTS,26
2023-04-27,NRT,271
2023-04-27,HND,241
2023-04-27,KIX,126
2023-04-27,FUK,64
2023-04-27,CTS,26
2023-04-28,NRT,246
2023-04-28,HND,227
2023-04-28,KIX,123
2023-04-28,FUK,65
2023-04-28,CTS,24
2023-04-29,NRT,286
2023-04-29,HND,259
2023-04-29,KIX,136
2023-04-29,FUK,74
2023-04-29,CTS,29
2023-04-30,NRT,283
2023-04-30,HND,252
2023-04-30,KIX,127
2023-04-30,FUK,86
2023-04-30,CTS,30
2023-05-01,NRT,249
2023-05-01,HND,189
2023-05-01,KIX,104
2023-05-01,FUK,57
2023-05-01,CTS,20
2023-05-02,NRT,235
2023-05-02,HND,209
2023-05-02,KIX,102
2023-05-02,FUK,60
2023-05-02,CTS,24
2023-05-03,NRT,226
2023-05-03,HND,209
2023-05-03,KIX,112
2023-05-03,FUK,65
2023-05-03,CTS,22
2023-05-04,NRT,243
2023-05-04,HND,221
2023-05-04,KIX,99
2023-05-04,FUK,66
2023-05-04,CTS,24
2023-05-05,NRT,224
2023-05-05,HND,228
2023-05-05,KIX,113
2023-05-05,FUK,65
2023-05-05,CTS,22
2023-05-06,NRT,266
2023-05-06,HND,228
2023-05-06,KIX,116
2023-05-06,FUK,70
2023-05-06,CTS,25
2023-05-07,NRT,237
2023-05-07,HND,229
2023-05-07,KIX,112
2023-05-07,FUK,75
2023-05-07,CTS,25
2023-05-08,NRT,245
2023-05-08,HND,192
2023-05-08,KIX,102
2023-05-08,FUK,63
2023-05-08,CTS,23
2023-05-09,NRT,236
2023-05-09,HND,202
2023-05-09,KIX,102
2023-05-09,FUK,65
2023-05-09,CTS,22
2023-05-10,NRT,223
2023-05-10,HND,228
2023-05-10,KIX,99
2023-05-10,FUK,66
2023-05-10,CTS,23
2023-05-11,NRT,235
2023-05-11,HND,204
2023-05-11,KIX,100
2023-05-11,FUK,58
2023-05-11,CTS,22
2023-05-12,NRT,263
2023-05-12,HND,201
2023-05-12,KIX,104
2023-05-12,FUK,62
2023-05-12,CTS,23
2023-05-13,NRT,288
2023-05-13,HND,230
2023-05-13,KIX,125
2023-05-13,FUK,65
2023-05-13,CTS,23
2023-05-14,NRT,252
2023-05-14,HND,238
2023-05-14,KIX,125
2023-05-14,FUK,73
2023-05-14,CTS,23
2023-05-15,NRT,250
2023-05-15,HND,216
2023-05-15,KIX,113
2023-05-15,FUK,65
2023-05-15,CTS,24
2023-05-16,NRT,252
2023-05-16,HND,220
2023-05-16,KIX,112
2023-05-16,FUK,59
2023-05-16,CTS,22
2023-05-17,NRT,221
2023-05-17,HND,211
2023-05-17,KIX,98
2023-05-17,FUK,64
2023-05-17,CTS,24
2023-05-18,NRT,231
2023-05-18,HND,221
2023-05-18,KIX,101
2023-05-18,FUK,69
2023-05-18,CTS,23
2023-05-19,NRT,232
2023-05-19,HND,200
2023-05-19,KIX,100
2023-05-19,FUK,64
2023-05-19,CTS,23
2023-05-20,NRT,277
2023-05-20,HND,246
2023-05-20,KIX,128
2023-05-20,FUK,75
2023-05-20,CTS,27
2023-05-21,NRT,272
2023-05-21,HND,257
2023-05-21,KIX,130
2023-05-21,FUK,72
2023-05-21,CTS,26
2023-05-22,NRT,243
2023-05-22,HND,213
2023-05-22,KIX,106
2023-05-22,FUK,64
2023-05-22,CTS,22
2023-05-23,NRT,271
2023-05-23,HND,203
2023-05-23,KIX,118
2023-05-23,FUK,71
2023-05-23,CTS,21
2023-05-24,NRT,272
2023-05-24,HND,235
2023-05-24,KIX,104
2023-05-24,FUK,62
2023-05-24,CTS,24
2023-05-25,NRT,245
2023-05-25,HND,210
2023-05-25,KIX,103
2023-05-25,FUK,69
2023-05-25,CTS,21
2023-05-26,NRT,233
2023-05-26,HND,221
2023-05-26,KIX,118
2023-05-26,FUK,59
2023-05-26,CTS,21
2023-05-27,NRT,292
2023-05-27,HND,247
2023-05-27,KIX,114
2023-05-27,FUK,76
2023-05-27,CTS,26
2023-05-28,NRT,288
2023-05-28,HND,266
2023-05-28,KIX,128
2023-05-28,FUK,70
2023-05-28,CTS,27
2023-05-29,NRT,232
2023-05-29,HND,237
2023-05-29,KIX,107
2023-05-29,FUK,66
2023-05-29,CTS,22
2023-05-30,NRT,269
2023-05-30,HND,209
2023-05-30,KIX,100
2023-05-30,FUK,60
2023-05-30,CTS,22
2023-05-31,NRT,236
2023-05-31,HND,237
2023-05-31,KIX,99
2023-05-31,FUK,60
2023-05-31,CTS,24
2023-06-01,NRT,238
2023-06-01,HND,221
2023-06-01,KIX,101
2023-06-01,FUK,70
2023-06-01,CTS,23
2023-06-02,NRT,232
2023-06-02,HND,208
2023-06-02,KIX,113
2023-06-02,FUK,73
2023-06-02,CTS,23
2023-06-03,NRT,281
2023-06-03,HND,259
2023-06-03,KIX,123
2023-06-03,FUK,67
2023-06-03,CTS,26
2023-06-04,NRT,259
2023-06-04,HND,270
2023-06-04,KIX,117
2023-06-04,FUK,77
2023-06-04,CTS,24
2023-06-05,NRT,257
2023-06-05,HND,222
2023-06-05,KIX,102
2023-06-05,FUK,62
2023-06-05,CTS,23
2023-06-06,NRT,256
2023-06-06,HND,208
2023-06-06,KIX,122
2023-06-06,FUK,72
2023-06-06,CTS,25
2023-06-07,NRT,238
2023-06-07,HND,226
2023-06-07,KIX,110
2023-06-07,FUK,65
2023-06-07,CTS,22
2023-06-08,NRT,246
2023-06-08,HND,223
2023-06-08,KIX,101
2023-06-08,FUK,67
2023-06-08,CTS,25
2023-06-09,NRT,269
2023-06-09,HND,227
2023-06-09,KIX,112
2023-06-09,FUK,64
2023-06-09,CTS,26
2023-06-10,NRT,258
2023-06-10,HND,244
2023-06-10,KIX,135
2023-06-10,FUK,75
2023-06-10,CTS,27
2023-06-11,NRT,257
2023-06-11,HND,230
2023-06-11,KIX,123
2023-06-11,FUK,69
2023-06-11,CTS,26
2023-06-12,NRT,281
2023-06-12,HND,223
2023-06-12,KIX,123
2023-06-12,FUK,67
2023-06-12,CTS,25
2023-06-13,NRT,274
2023-06-13,HND,225
2023-06-13,KIX,109
2023-06-13,FUK,70
2023-06-13,CTS,23
2023-06-14,NRT,258
2023-06-14,HND,213
2023-06-14,KIX,109
2023-06-14,FUK,61
2023-06-14,CTS,24
2023-06-15,NRT,274
2023-06-15,HND,229
2023-06-15,KIX,108
2023-06-15,FUK,70
2023-06-15,CTS,22
2023-06-16,NRT,238
2023-06-16,HND,241
2023-06-16,KIX,110
2023-06-16,FUK,65
2023-06-16,CTS,23
2023-06-17,NRT,264
2023-06-17,HND,271
2023-06-17,KIX,120
2023-06-17,FUK,80
2023-06-17,CTS,24
2023-06-18,NRT,268
2023-06-18,HND,276
2023-06-18,KIX,120
2023-06-18,FUK,71
2023-06-18,CTS,27
2023-06-19,NRT,278
2023-06-19,HND,223
2023-06-19,KIX,118
2023-06-19,FUK,71
2023-06-19,CTS,22
2023-06-20,NRT,270
2023-06-20,HND,218
2023-06-20,KIX,114
2023-06-20,FUK,71
2023-06-20,CTS,24
2023-06-21,NRT,277
2023-06-21,HND,225
2023-06-21,KIX,114
2023-06-21,FUK,66
2023-06-21,CTS,22
2023-06-22,NRT,237
2023-06-22,HND,238
2023-06-22,KIX,117
2023-06-22,FUK,72
2023-06-22,CTS,23
2023-06-23,NRT,250
2023-06-23,HND,225
2023-06-23,KIX,109
2023-06-23,FUK,73
2023-06-23,CTS,24
2023-06-24,NRT,289
2023-06-24,HND,240
2023-06-24,KIX,132
2023-06-24,FUK,71
2023-06-24,CTS,25
2023-06-25,NRT,285
2023-06-25,HND,252
2023-06-25,KIX,125
2023-06-25,FUK,82
2023-06-25,CTS,26
2023-06-26,NRT,288
2023-06-26,HND,245
2023-06-26,KIX,117
2023-06-26,FUK,63
2023-06-26,CTS,24
2023-06-27,NRT,251
2023-06-27,HND,215
2023-06-27,KIX,127
2023-06-27,FUK,65
2023-06-27,CTS,24
2023-06-28,NRT,289
2023-06-28,HND,226
2023-06-28,KIX,125
2023-06-28,FUK,67
2023-06-28,CTS,25
2023-06-29,NRT,286
2023-06-29,HND,220
2023-06-29,KIX,114
2023-06-29,FUK,74
2023-06-29,CTS,25
2023-06-30,NRT,274
2023-06-30,HND,248
2023-06-30,KIX,117
2023-06-30,FUK,73
2023-06-30,CTS,26
2023-07-01,NRT,299
2023-07-01,HND,246
2023-07-01,KIX,117
2023-07-01,FUK,81
2023-07-01,CTS,26
2023-07-02,NRT,305
2023-07-02,HND,242
2023-07-02,KIX,118
2023-07-02,FUK,76
2023-07-02,CTS,28
2023-07-03,NRT,296
2023-07-03,HND,232
2023-07-03,KIX,116
2023-07-03,FUK,73
2023-07-03,CTS,22
2023-07-04,NRT,270
2023-07-04,HND,256
2023-07-04,KIX,128
2023-07-04,FUK,67
2023-07-04,CTS,26
2023-07-05,NRT,257
2023-07-05,HND,249
2023-07-05,KIX,126
2023-07-05,FUK,75
2023-07-05,CTS,24
2023-07-06,NRT,246
2023-07-06,HND,258
2023-07-06,KIX,123
2023-07-06,FUK,77
2023-07-06,CTS,26
2023-07-07,NRT,284
2023-07-07,HND,237
2023-07-07,KIX,127
2023-07-07,FUK,76
2023-07-07,CTS,26
2023-07-08,NRT,281
2023-07-08,HND,287
2023-07-08,KIX,137
2023-07-08,FUK,74
2023-07-08,CTS,30
2023-07-09,NRT,315
2023-07-09,HND,258
2023-07-09,KIX,124
2023-07-09,FUK,77
2023-07-09,CTS,25
2023-07-10,NRT,271
2023-07-10,HND,264
2023-07-10,KIX,120
2023-07-10,FUK,66
2023-07-10,CTS,27
2023-07-11,NRT,251
2023-07-11,HND,243
2023-07-11,KIX,128
2023-07-11,FUK,79
2023-07-11,CTS,27
2023-07-12,NRT,293
2023-07-12,HND,242
2023-07-12,KIX,124
2023-07-12,FUK,66
2023-07-12,CTS,27
2023-07-13,NRT,253
2023-07-13,HND,259
2023-07-13,KIX,118
2023-07-13,FUK,77
2023-07-13,CTS,24
2023-07-14,NRT,294
2023-07-14,HND,228
2023-07-14,KIX,119
2023-07-14,FUK,73
2023-07-14,CTS,24
2023-07-15,NRT,328
2023-07-15,HND,275
2023-07-15,KIX,130
2023-07-15,FUK,75
2023-07-15,CTS,31
2023-07-16,NRT,294
2023-07-16,HND,292
2023-07-16,KIX,120
2023-07-16,FUK,73
2023-07-16,CTS,28
2023-07-17,NRT,267
2023-07-17,HND,267
2023-07-17,KIX,120
2023-07-17,FUK,67
2023-07-17,CTS,27
2023-07-18,NRT,270
2023-07-18,HND,229
2023-07-18,KIX,127
2023-07-18,FUK,80
2023-07-18,CTS,26
2023-07-19,NRT,272
2023-07-19,HND,223
2023-07-19,KIX,120
2023-07-19,FUK,67
2023-07-19,CTS,27
2023-07-20,NRT,295
2023-07-20,HND,261
2023-07-20,KIX,131
2023-07-20,FUK,78
2023-07-20,CTS,28
2023-07-21,NRT,256
2023-07-21,HND,252
2023-07-21,KIX,112
2023-07-21,FUK,66
2023-07-21,CTS,26
2023-07-22,NRT,291
2023-07-22,HND,282
2023-07-22,KIX,134
2023-07-22,FUK,88
2023-07-22,CTS,30
2023-07-23,NRT,300
2023-07-23,HND,260
2023-07-23,KIX,130
2023-07-23,FUK,77
2023-07-23,CTS,27
2023-07-24,NRT,284
2023-07-24,HND,235
2023-07-24,KIX,115
2023-07-24,FUK,68
2023-07-24,CTS,26
2023-07-25,NRT,283
2023-07-25,HND,247
2023-07-25,KIX,123
2023-07-25,FUK,77
2023-07-25,CTS,26
2023-07-26,NRT,265
2023-07-26,HND,252
2023-07-26,KIX,115
2023-07-26,FUK,74
2023-07-26,CTS,27
2023-07-27,NRT,258
2023-07-27,HND,275
2023-07-27,KIX,118
2023-07-27,FUK,81
2023-07-27,CTS,27
2023-07-28,NRT,255
2023-07-28,HND,249
2023-07-28,KIX,128
2023-07-28,FUK,81
2023-07-28,CTS,25
2023-07-29,NRT,304
2023-07-29,HND,257
2023-07-29,KIX,149
2023-07-29,FUK,75
2023-07-29,CTS,28
2023-07-30,NRT,309
2023-07-30,HND,301
2023-07-30,KIX,130
2023-07-30,FUK,90
2023-07-30,CTS,28
2023-07-31,NRT,263
2023-07-31,HND,248
2023-07-31,KIX,127
2023-07-31,FUK,73
2023-07-31,CTS,27
2023-08-01,NRT,320
2023-08-01,HND,317
2023-08-01,KIX,134
2023-08-01,FUK,95
2023-08-01,CTS,30
2023-08-02,NRT,357
2023-08-02,HND,263
2023-08-02,KIX,150
2023-08-02,FUK,91
2023-08-02,CTS,28
2023-08-03,NRT,340
2023-08-03,HND,277
2023-08-03,KIX,142
2023-08-03,FUK,82
2023-08-03,CTS,28
2023-08-04,NRT,298
2023-08-04,HND,286
2023-08-04,KIX,131
2023-08-04,FUK,79
2023-08-04,CTS,31
2023-08-05,NRT,342
2023-08-05,HND,301
2023-08-05,KIX,146
2023-08-05,FUK,88
2023-08-05,CTS,32
2023-08-06,NRT,357
2023-08-06,HND,333
2023-08-06,KIX,148
2023-08-06,FUK,91
2023-08-06,CTS,32
2023-08-07,NRT,326
2023-08-07,HND,317
2023-08-07,KIX,156
2023-08-07,FUK,90
2023-08-07,CTS,31
2023-08-08,NRT,323
2023-08-08,HND,289
2023-08-08,KIX,149
2023-08-08,FUK,89
2023-08-08,CTS,32
2023-08-09,NRT,347
2023-08-09,HND,322
2023-08-09,KIX,154
2023-08-09,FUK,89
2023-08-09,CTS,30
2023-08-10,NRT,357
2023-08-10,HND,323
2023-08-10,KIX,138
2023-08-10,FUK,81
2023-08-10,CTS,29
2023-08-11,NRT,322
2023-08-11,HND,308
2023-08-11,KIX,156
2023-08-11,FUK,92
2023-08-11,CTS,29
2023-08-12,NRT,354
2023-08-12,HND,301
2023-08-12,KIX,147
2023-08-12,FUK,89
2023-08-12,CTS,35
2023-08-13,NRT,395
2023-08-13,HND,335
2023-08-13,KIX,167
2023-08-13,FUK,98
2023-08-13,CTS,35
2023-08-14,NRT,360
2023-08-14,HND,312
2023-08-14,KIX,154
2023-08-14,FUK,90
2023-08-14,CTS,33
2023-08-15,NRT,303
2023-08-15,HND,303
2023-08-15,KIX,147
2023-08-15,FUK,80
2023-08-15,CTS,29
2023-08-16,NRT,367
2023-08-16,HND,278
2023-08-16,KIX,150
2023-08-16,FUK,85
2023-08-16,CTS,30
2023-08-17,NRT,325
2023-08-17,HND,297
2023-08-17,KIX,141
2023-08-17,FUK,90
2023-08-17,CTS,31
2023-08-18,NRT,323
2023-08-18,HND,305
2023-08-18,KIX,156
2023-08-18,FUK,87
2023-08-18,CTS,28
2023-08-19,NRT,385
2023-08-19,HND,336
2023-08-19,KIX,161
2023-08-19,FUK,96
2023-08-19,CTS,32
2023-08-20,NRT,376
2023-08-20,HND,328
2023-08-20,KIX,170
2023-08-20,FUK,93
2023-08-20,CTS,34
2023-08-21,NRT,317
2023-08-21,HND,328
2023-08-21,KIX,135
2023-08-21,FUK,96
2023-08-21,CTS,30
2023-08-22,NRT,313
2023-08-22,HND,274
2023-08-22,KIX,146
2023-08-22,FUK,90
2023-08-22,CTS,34
2023-08-23,NRT,330
2023-08-23,HND,302
2023-08-23,KIX,158
2023-08-23,FUK,84
2023-08-23,CTS,30
2023-08-24,NRT,317
2023-08-24,HND,313
2023-08-24,KIX,162
2023-08-24,FUK,99
2023-08-24,CTS,33
2023-08-25,NRT,359
2023-08-25,HND,322
2023-08-25,KIX,151
2023-08-25,FUK,83
2023-08-25,CTS,31
2023-08-26,NRT,400
2023-08-26,HND,323
2023-08-26,KIX,181
2023-08-26,FUK,95
2023-08-26,CTS,38
2023-08-27,NRT,394
2023-08-27,HND,318
2023-08-27,KIX,177
2023-08-27,FUK,95
2023-08-27,CTS,33
2023-08-28,NRT,372
2023-08-28,HND,327
2023-08-28,KIX,141
2023-08-28,FUK,94
2023-08-28,CTS,34
2023-08-29,NRT,320
2023-08-29,HND,299
2023-08-29,KIX,143
2023-08-29,FUK,91
2023-08-29,CTS,29
2023-08-30,NRT,336
2023-08-30,HND,297
2023-08-30,KIX,147
2023-08-30,FUK,95
2023-08-30,CTS,30
2023-08-31,NRT,337
2023-08-31,HND,334
2023-08-31,KIX,165
2023-08-31,FUK,96
2023-08-31,CTS,32
2023-09-01,NRT,301
2023-09-01,HND,286
2023-09-01,KIX,144
2023-09-01,FUK,87
2023-09-01,CTS,30
2023-09-02,NRT,351
2023-09-02,HND,322
2023-09-02,KIX,152
2023-09-02,FUK,81
2023-09-02,CTS,30
2023-09-03,NRT,310
2023-09-03,HND,270
2023-09-03,KIX,140
2023-09-03,FUK,93
2023-09-03,CTS,31
2023-09-04,NRT,330
2023-09-04,HND,270
2023-09-04,KIX,126
2023-09-04,FUK,75
2023-09-04,CTS,26
2023-09-05,NRT,331
2023-09-05,HND,271
2023-09-05,KIX,137
2023-09-05,FUK,83
2023-09-05,CTS,30
2023-09-06,NRT,321
2023-09-06,HND,254
2023-09-06,KIX,145
